top_stories,click,organic_click_3p,organic_click_1p,time_elapsed,n_direct_answer,n_featured_snippet,n_knowledge_panel_rhs,n_people_also_ask,n_twitter_cards,n_videos,n_images,n_ad,n_local_results,n_recipes,n_products,Reference,News and Media,Business,Shopping,Information Technology,Education,Entertainment,Streaming Media and Download,Health and Wellness,Government and Legal Organizations,Social Networking,Restaurant and Dining,Finance and Banking,Sports,Games,Society and Lifestyles,Newsgroups and Message Boards,Arts and Culture,Travel,Real Estate,click_prev_1,organic_click_3p_prev_1,organic_click_1p_prev_1,log_time_elapsed_prev_1,log_time_prev_1,user_id
1,0,0,0,300.0,0,0,1,1,1,1,1,0,0,0,0,0.1746355186171636,0.3400507011520072,0.0004064649317031,0.0,0.0,0.0003850720405608,0.0,0.0379028548813229,1.604466835670508e-05,0.1515793301885782,0.2235396677684007,0.0,4.813400507011525e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.7137979277583435,8.792124618792316,893
1,0,0,0,4.0680000000000005,0,0,1,1,1,1,0,0,0,0,0,0.2276145108961261,0.4285966637421909,0.0,0.0,0.0,0.0,0.0482597405656211,0.0661068945010038,0.0,0.0,0.229422190295058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.521559967436036,7.70161077045721,1453
1,1,1,0,27.467,0,0,1,1,1,1,1,0,0,0,0,0.14699192570989,0.4728966169886606,4.427300951316296e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.1922776803156665,0.1135104622655605,0.0,0.0,0.0,0.0,0.0,0.0,5.53412618914537e-05,0.0,0.0,1,1,0,2.657598657606112,8.46301975339405,1524
1,0,0,0,114.664,0,0,1,1,0,1,0,0,0,0,0,0.218875427611673,0.6123028663875613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0772541464438763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,2.8892600290434745,12.07197015843367,425
1,1,1,0,50.08600000000001,0,0,1,1,0,1,0,0,0,0,0,0.2076409845041191,0.4141169130473536,0.0,0.0,0.0,0.0,0.1348218037358187,0.0514279893553356,0.0,0.0,0.0796503558832142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.4109869737102625,11.90577586786344,995
1,0,0,0,18.209,0,0,1,1,1,1,0,0,0,0,0,0.0123679388143512,0.6414004819901834,0.0,0.0,0.0,0.0,0.0,0.1540541973802832,0.0,0.0,0.1921773818151821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,2.9336972826344585,9.276781831377711,725
1,1,1,0,12.226,0,0,0,0,0,0,0,0,0,0,0,0.0,0.9319401501766784,0.0680598498233214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,2.3315612012305627,10.083746608837467,903
1,1,1,0,13.434,0,0,0,0,0,0,0,0,0,0,0,0.0,0.81992601590106,0.1800739840989399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,3.2565568918358894,5.439986185330379,903
1,1,1,0,10.903,0,0,0,0,0,0,0,0,0,0,0,0.0506183745583038,0.8813217756183745,0.0350485865724381,0.0,0.0,0.0,0.0,0.0,0.0,0.0330112632508833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,2.459246903007423,10.159595672694676,903
1,1,1,0,6.495,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8966044611307421,0.0703842756183745,0.0,0.0,0.0,0.0,0.0,0.0,0.0330112632508833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1.9420455482388737,7.684715895230541,903
1,0,0,0,74.393,0,0,1,1,1,1,0,0,0,0,0,0.1566743587467825,0.0331665483269725,0.0,0.0,0.0,0.0,0.1052243276826128,0.0694006834117333,0.0,0.0,0.2788064702227745,0.0,0.0,0.0,0.356727611609124,0.0,0.0,0.0,0.0,0.0,1,0,1,2.6852591128013947,10.866380800278302,1263
1,0,0,0,25.225,0,0,1,1,0,1,0,0,0,0,0,0.2050980091973786,0.4447656788218876,0.0,0.0,0.0,0.0,0.2412633735890385,0.1088729383916952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,2.384533675641213,8.98252542667104,906
1,0,0,0,6.0600000000000005,0,0,1,1,1,1,0,0,0,0,0,0.167001313070052,0.4008632110745389,0.0,0.0,0.0,0.0,0.0373783349329627,0.0539830772944868,0.0,0.0,0.1920438553620953,0.0,0.0,0.1487302082658642,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.9725520800017344,7.803395448164483,1201
1,1,1,0,5.881,0,0,1,1,1,1,0,0,0,0,0,0.1408645631620913,0.3859266431256408,0.0,0.052278163799977,0.0,0.0,0.1829593347761703,0.0522155142954778,0.0,0.0,0.1857557808406424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.216482393940634,11.839150239527738,1194
1,0,0,0,1.491,0,0,1,1,0,1,0,0,0,0,0,0.0967275119223812,0.4140492243600285,0.0,0.0502548922874527,0.0,0.0,0.2601874691662554,0.1787809022638821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.38931309650387,7.005019003919451,1409
1,0,0,0,34.13,0,0,1,1,1,1,0,0,0,0,0,0.0986234301906406,0.4159722338659646,0.0,0.0316393085293673,0.0,0.0,0.201555976593283,0.0699239337592148,0.0,0.0,0.1822851170615293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,3.060302044203291,11.179857778286276,148
1,1,1,0,17.362000000000002,0,0,1,0,1,1,0,0,0,0,0,0.0,0.3244257950530035,0.0,0.0,0.0,0.0,0.4895759717314488,0.0312555212014134,0.0,0.0,0.119694125441696,0.0,0.0,0.0,0.0,0.0350485865724381,0.0,0.0,0.0,0.0,0,0,0,3.7191661467188086,11.327663088201003,926
1,0,0,0,26.545,0,0,0,0,0,0,0,0,0,0,0,0.0,0.3550574204946996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6449425795053003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.6718010684270888,4.989976700565481,926
1,0,0,0,1.3159999999999998,0,0,1,1,1,1,0,0,0,0,0,0.0468433867151332,0.3836631116902713,0.0,0.0323548575151743,0.0,0.0,0.023661739995199,0.2262153789879175,0.0,0.0,0.2872615250963045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-1.016111067156366,7.447383496806226,1088
1,0,0,0,52.082,0,0,1,0,1,1,0,0,0,0,0,0.0501367216282153,0.4761842385342132,0.0,0.0,0.0,0.0,0.2109824854409204,0.0500384785420725,0.0,0.0,0.2126580758545783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.9470523536340905,11.058762192210546,927
1,1,1,0,18.826,0,0,1,1,1,1,0,0,0,0,0,0.1700020534483263,0.0704567455777523,0.3400510428584002,0.0,0.0,0.0,0.1149813722901815,0.035078764410807,0.0,0.0,0.2451406612103611,0.0,0.0,0.0,0.0,0.0242893602041713,0.0,0.0,0.0,0.0,0,0,0,2.9153353364819616,11.288557589476948,1194
1,1,1,0,11.498,0,0,1,1,1,1,0,0,0,0,0,0.1621000651555159,0.5585885257707213,0.0,0.0,0.0,0.0,0.0523987517574842,0.0405050124024095,0.0,0.0,0.186407644913869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.0717873227429764,7.450986135496803,361
1,1,1,0,19.583,0,0,1,0,0,0,0,0,0,0,0,0.0114562354340979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.988543764565902,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,3.394877452917336,5.23288244376253,1235
1,1,1,0,11.091,0,0,0,1,0,1,0,0,0,0,0,0.0,0.3379431312420203,0.0,0.0,0.5650780961017577,0.0,0.0,0.0422816709821375,0.0,0.0,0.0,0.0,0.0546971016740844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,3.253663650353865,5.098267589387324,487
1,0,0,0,19.092,0,0,0,1,1,1,0,0,0,0,0,0.0,0.6013390727574224,0.0,0.0,0.0,0.0,0.0,0.0402460077686663,0.0,0.1392453944528995,0.2191695250210117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.8750519838575576,10.814905692592276,1237
1,0,0,0,13.976,0,0,0,0,0,0,0,0,0,0,0,0.0506183745583038,0.6249558303886925,0.1443518109540635,0.0,0.0,0.0,0.0,0.0,0.0,0.1800739840989399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,3.2222301926807746,9.7881249602419,943
1,0,0,0,9.754,0,0,1,1,0,0,0,0,0,0,0,0.056487071420435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0322417131791775,0.0,0.0,0.9112712154003874,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.8280913984754448,4.481193006168381,1298
1,0,0,0,2.4810000000000003,0,0,1,1,0,1,0,0,0,0,0,0.0498225233946433,0.0,0.0,0.0,0.0,0.0,0.0,0.035078764410807,0.0,0.0,0.053788612162281,0.0,0.0,0.8613101000322686,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.9611925872792466,6.711453249210886,1026
1,1,1,0,14.109000000000002,0,0,1,0,0,0,0,0,0,0,0,0.0546205333045449,0.773696426643636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.151296978780264,8.643607140021896,1232
1,1,1,0,45.411,0,0,0,1,0,0,0,0,0,0,0,0.1156015591732451,0.7363228405778114,0.0,0.0,0.0,0.0600609256772249,0.0,0.0,0.0,0.0464279865046349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.806155349511788,10.02220073325122,1187
1,1,1,0,9.331,1,0,0,0,0,0,0,0,0,0,0,0.0,0.9597539922313336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.994781822017996,4.558812062009942,1385
1,0,0,0,71.997,0,0,0,0,0,1,0,0,0,0,0,0.0350485865724381,0.9319401501766786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0330112632508833,0.0,0.0,0.0,0,0,0,-1.030019497202498,8.756761750718642,1172
1,0,0,0,7.956,0,0,1,1,1,1,0,0,0,0,0,0.1690153989734016,0.0370275314979,0.0,0.0,0.0,0.0,0.5283189454036399,0.0762132524498366,0.0,0.0,0.1894248716752216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.9780773383152703,6.9508846893697065,1181
1,0,0,0,4.176,0,0,1,0,1,1,0,0,0,0,0,0.0637935892732771,0.4622124397233254,0.0,0.0,0.0,0.0300971338341547,0.0,0.0376785704791829,0.0,0.0,0.0938162910506085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.094938883301801,5.194971486814417,440
1,1,1,0,5.4350000000000005,1,0,0,0,0,0,0,1,0,0,0,0.0,0.3415177387707483,0.0,0.0,0.0,0.4188659678398237,0.0,0.0,0.2396162933894279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.528064953604413,5.030777732931,982
1,1,1,0,56.612,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8519545053003533,0.0,0.0,0.0,0.0,0.1480454946996466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.9914230019658925,8.571838750680008,963
1,1,1,0,4.598,0,0,1,1,1,1,1,0,0,0,0,0.152779359835972,0.4567376694384327,0.0,0.0,0.0,0.0,0.0,0.0322417131791775,0.0,0.0,0.1857557808406425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.815801463708293,9.912878073259494,978
1,1,1,0,22.321,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,3.2804223745197167,7.7267087779673345,1103
1,0,0,0,79.846,0,0,0,1,0,0,0,0,0,0,0,0.0,0.4469756921643572,0.0,0.0,0.0588641376639556,0.0,0.0,0.0,0.0,0.3111077435975148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.5423242908253618,7.531230786292763,1247
1,0,0,0,300.0,0,0,1,0,1,1,0,0,0,0,0,0.154053091322817,0.4975995661674403,0.0,0.0,0.0,0.0,0.0,0.0665156759228245,0.0,0.0376785704791829,0.2221424735899113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0698698198024557,8.503122461365438,1201
1,0,0,0,8.713000000000001,0,0,0,0,0,1,0,0,0,0,0,0.0,0.8966044611307421,0.0,0.0,0.0,0.0312555212014134,0.0,0.0391287544169611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.613592990749323,5.154013876941603,866
1,0,0,0,2.003,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0350485865724381,0.0,0.0,0.0,0.5643496024734983,0.0,0.0,0.2417789310954063,0.0,0.0,0.0,1,1,0,2.2530796730902063,11.062729764967402,1088
1,0,0,0,19.591,0,0,0,1,1,1,0,0,0,0,0,0.0,0.5354242282155035,0.0367469565670422,0.1513467516454509,0.0,0.0,0.0530712189361443,0.0,0.0,0.0,0.1887999351660502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-0.2420715611997285,12.600459168779254,1564
1,1,1,0,33.445,0,0,0,0,0,0,0,0,0,0,0,0.0663041077738515,0.7893440812720849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,3.0875819271838703,7.3191726372496335,622
1,1,1,0,20.688,0,0,1,0,0,1,0,0,0,0,0,0.065171957124529,0.7289450813226838,7.759798038323065e-05,0.0,0.0,0.0331602036171004,0.0,0.0912862641228325,0.0,0.0808622687580183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.4124493185967415,6.86327765244047,663
1,1,1,0,19.051,0,0,1,1,0,0,0,0,0,0,0,0.13170521495279,0.6578314337904244,0.0,0.0,0.0,0.0792855488950062,0.0,0.0,0.0,0.1311778023617792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.352217199440437,8.73222618086398,1631
1,0,0,0,4.157,0,0,1,1,0,0,1,0,0,0,0,0.0266279039851809,0.372790655792534,0.0,0.0,0.0,0.0,0.0,0.0,0.5019038308163317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.196224077002636,8.772860775395653,1270
1,1,0,1,27.472,0,0,1,1,1,1,0,0,0,0,0,0.1566743587467825,0.0,0.0,0.0,0.0,0.0,0.1046141386349515,0.0229652968847075,0.0,0.0,0.2140876009585515,0.0,0.0,0.4702560575130914,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.2646692981427082,11.403939217617314,995
1,0,0,0,58.682,0,0,0,1,0,0,0,0,0,0,0,0.0,0.7482945766701435,0.0,0.0,0.0,0.0,0.0697843050853129,0.1819211182445435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.941184716047982,4.438489667903878,463
1,0,0,0,2.769,0,0,0,1,0,0,0,0,0,0,0,0.0,0.6859969209603983,0.1156015591732451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.171279766779128,0,0,0,1.7561322915849038,7.918529303429035,998
1,0,0,0,11.421,0,0,0,1,0,0,0,0,0,0,0,0.0,0.7217871015172302,0.0410248395070304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0530712189361443,0,0,0,2.4612967841488667,8.11857777054608,998
1,0,0,0,2.31,1,0,0,0,0,1,0,0,0,0,0,0.0,0.5004031983281467,0.0741998500783681,0.0,0.0,0.0321479681075801,0.0,0.0,0.0,0.333689207914045,0.05955977557186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.4497385336764257,11.063140815549614,998
1,1,1,0,22.913,1,0,0,0,0,0,0,0,0,0,0,0.0,0.8832146284790625,0.0,0.0,0.0,0.0317724907814315,0.0,0.0,0.0,0.0850128807395059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.1025565883250921,8.381240355176288,998
1,0,0,0,36.179,0,0,0,0,0,1,0,0,0,0,0,0.0,0.8772416077738516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1227583922261483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.4647889728689,7.871994296936268,1206
1,0,0,0,1.6840000000000002,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6696499558303888,0.0312555212014134,0.0,0.0,0.0,0.1547427120141342,0.0,0.0,0.0,0.0,0.0,0.0,0.1443518109540636,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.2561914053604099,5.777051523583646,824
1,0,0,0,9.126,0,0,0,0,0,1,0,0,0,0,0,0.0,0.8730076428403085,0.0,0.0,0.0,0.0,0.0,0.0427460354870205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0842463216726709,0.0,0.0,0.0,0.0,0,0,0,1.207466693580192,10.469565870411191,1671
1,0,0,0,5.751,0,0,1,1,1,1,0,0,0,0,0,0.1953462808944024,0.0356011194050776,0.0,0.0,0.0,0.0,0.494181449057535,0.0397456101486744,0.0,0.0,0.2351255404943104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,3.1490540384976407,9.103548387811564,1521
1,0,0,0,17.342000000000002,0,0,0,0,0,1,1,0,0,0,0,0.0,0.7865724381625442,0.0,0.0,0.0,0.0,0.0,0.1443518109540636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,3.8766859411384607,4.505239347363042,176
1,0,0,0,22.133000000000006,0,0,1,0,0,0,0,0,0,0,0,0.1411259851020188,0.5241336500053979,0.0223469718233833,0.0,0.0,0.0,0.1760498758501565,0.0,0.0,0.0,0.0980891719745222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.4431471727126737,9.201007253608196,1010
1,1,1,0,15.617,0,0,0,0,1,1,0,0,0,0,0,0.0,0.0350485865724381,0.0,0.0,0.0,0.0,0.0,0.2417789310954063,0.0,0.0,0.2698211130742049,0.0,0.0,0.0312555212014134,0.3890845848056538,0.0,0.0330112632508833,0.0,0.0,0.0,0,0,0,2.8493182550984546,11.098644516281375,132
1,1,1,0,19.357000000000006,0,0,1,1,1,1,0,0,0,0,0,0.0492390581423293,0.736836516266774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1822851170615293,0.0,0.0316393085293673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,-1.0642108619507773,9.14729524184163,1465
1,1,1,0,3.1140000000000003,0,0,1,0,1,0,1,0,0,0,0,0.1541543180565333,0.6022901554969736,0.0,0.0,0.0,0.0,0.0,0.0655445123049464,0.0,0.0,0.1780110141415465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.5943587833490804,11.063338439204598,1517
1,0,0,0,1.32,0,0,1,1,0,1,0,0,0,0,0,0.1124417940607977,0.3869651642945002,0.0,0.0,0.0,0.0,0.0,0.0348576700052714,0.0,0.0,0.0310852662098049,0.0,0.0,0.4346501054296257,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,3.2030309553063634,7.088361198244632,1181
1,0,0,0,14.845999999999998,0,0,1,0,1,1,0,0,0,0,0,0.0386804861941173,0.4126537094951943,0.0,0.0,0.0,0.0,0.2782626256010566,0.092392164568085,0.0,0.0,0.1780110141415465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,3.266141017335315,3.871263508954848,405
1,0,0,0,0.406,0,0,0,0,0,0,0,0,0,0,0,0.0,0.3166298586572438,0.0,0.0,0.0,0.0,0.6503588780918728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0330112632508833,0.0,0.0,0.0,0.0,1,1,0,0.7163753066791525,3.344450647776267,1399
1,1,1,0,12.66,0,0,0,0,0,0,0,1,0,0,0,0.0,0.4693289353593904,0.0,0.0,0.0791475189342385,0.0,0.0,0.0,0.0,0.4182238376592532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,3.2295783480013363,12.010789823265378,1425
1,0,0,0,3.2710000000000004,0,0,1,0,0,1,0,0,0,0,0,0.2390090547377728,0.0,0.0,0.0386804861941174,0.0,0.0,0.6540260562496247,0.0682844028184849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1.7769841836459008,8.678467807076549,869
1,1,0,1,12.406,0,0,0,1,0,0,0,0,0,0,0,0.0367469565670422,0.0,0.0,0.0,0.1887999351660501,0.0,0.1552194223989719,0.0,0.0,0.0,0.0,0.184116840039595,0.0,0.0,0.0,0.4351168458283405,0.0,0.0,0.0,0.0,1,1,0,2.070148494768244,12.437522237979987,1043
1,1,1,0,17.089000000000002,0,0,1,0,0,0,1,0,0,0,0,0.1077672075494353,0.5330342377155208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.241879936032835,0.0326330784471042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4.594493391323976,9.32732317642185,1053
1,0,0,0,1.54,0,0,0,0,0,1,1,0,0,0,0,0.0,0.3751214664310954,0.0,0.0,0.0,0.0,0.6248785335689045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.852655093620793,7.27620156798808,1053
1,1,1,0,31.628000000000004,0,0,0,0,0,1,0,1,0,0,0,0.0,0.9101209111518948,0.0,0.0,0.0,0.0,0.067532117024722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,2.15292431843964,10.856199023600164,1060
1,0,0,0,2.37,0,0,1,0,1,1,1,0,0,0,0,0.1116640349618003,0.3081487152495336,0.0,0.0,0.0,0.0,0.0,0.0376785704791829,0.0,0.3124019756394512,0.0938162910506085,0.0,0.0,0.0,0.0,0.0487423640684562,0.0,0.0,0.0,0.0,0,0,0,1.4597771378796944,12.42128606026394,534
1,0,0,0,1.854,0,0,1,1,1,1,0,0,0,0,0,0.1967187191144495,0.4523084742891028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2473159574167679,0.0517775957981532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.2044208442068145,10.788074963130663,440
1,0,0,0,49.50400000000001,0,0,1,1,1,1,1,0,0,0,0,0.1130160525032149,0.4166444947009002,0.0,0.0,0.0,0.0,0.0,0.0351869096714114,0.0,0.3257061771096626,0.0978116269788479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.071157322092138,11.495272015735493,515
1,1,1,0,13.257,0,0,0,0,0,0,0,0,0,0,0,0.0,0.4397029593639576,0.0703842756183745,0.0,0.0,0.0,0.0,0.0,0.0,0.4899127650176678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.6131532692325274,10.303365380826182,1066
1,0,0,0,8.354000000000001,0,0,0,1,0,0,0,0,0,0,0,0.0,0.5770243709597492,0.0394601306243353,0.0,0.0,0.0,0.0,0.0,0.0,0.350224667175207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,5.703782474656201,7.449837680089423,1066
1,0,0,0,30.296000000000006,0,0,0,1,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.8146618624453592,7.065093159997606,1515
1,0,0,0,67.07300000000001,0,0,1,1,1,0,0,0,0,0,0,0.2079615125113672,0.4347971486403238,0.0,0.0,0.0,0.0415793951127929,0.0,0.0,0.0,0.035078764410807,0.2071812021473202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.3441330810404777,9.017914296042656,9
1,1,1,0,9.317,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5840547703180212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.318518109540636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.593686313491482,7.616720689069077,1066
1,1,1,0,12.289,0,0,1,0,0,1,0,0,0,0,0,0.1894672495756444,0.3472401879717716,0.0,0.0,0.0,0.0,0.1753311610695397,0.0386804861941173,0.0,0.0,0.0963109721153374,0.0,0.0,0.0,0.0,0.0,0.0682844028184849,0.0500384785420725,0.0,0.0,0,0,0,-2.2926347621408785,6.900186709482185,1270
1,0,0,0,23.269,0,0,0,0,0,0,0,0,0,0,0,0.1443518109540636,0.554571554770318,0.0,0.0,0.0,0.0391287544169611,0.0,0.0,0.2306923586572438,0.0,0.0,0.0,0.0,0.0312555212014134,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4.117230666008802,6.6874277589274085,833
1,1,1,0,41.32400000000001,0,0,0,1,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4.478234139034807,9.079183415289023,1069
1,1,1,0,13.706,0,0,0,0,0,1,0,0,0,0,0,0.0,0.5701413427561838,0.0,0.0,0.0,0.0,0.0,0.0391287544169611,0.0,0.3907299028268551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.7720668358823188,6.13446471901476,214
1,0,0,0,1.409,0,0,1,1,0,0,0,0,0,0,0,0.0947352821310806,0.4385782915292752,0.0391982512689414,0.0,0.0,0.0,0.0,0.0,0.0349560964766033,0.0,0.1345263235893445,0.0,0.2580057550047547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.4561582224236825,3.6099985712604887,1399
1,1,1,0,1.006,0,0,1,1,0,1,0,0,0,0,0,0.1670013130700519,0.4566775205940023,0.0,0.0,0.0,0.0707114719927456,0.0352055867303377,0.1920438553620952,0.0,0.0783602522507668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.3967396189814292,9.525173082377782,1753
