shopping_ads,click,organic_click_3p,organic_click_1p,time_elapsed,n_direct_answer,n_featured_snippet,n_knowledge_panel_rhs,n_people_also_ask,n_top_stories,n_twitter_cards,n_videos,n_images,n_ad,n_local_results,n_map_results,n_recipes,n_products,Reference,News and Media,Business,Shopping,Information Technology,Education,Entertainment,Streaming Media and Download,Health and Wellness,Government and Legal Organizations,Social Networking,Restaurant and Dining,Finance and Banking,Sports,Games,Society and Lifestyles,Newsgroups and Message Boards,Arts and Culture,Travel,Real Estate,click_prev_1,organic_click_3p_prev_1,organic_click_1p_prev_1,log_time_elapsed_prev_1,log_time_prev_1,user_id
1,1,1,0,110.735,0,0,0,1,1,0,1,0,0,0,0,0,0,0.0,0.0385804161961606,0.0,0.0,0.8032005162122925,0.0,0.0,0.080729149862881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0365284723342474,0.0,0.0,0.0,1,1,0,2.0244572333470763,7.673640243416433,712
1,1,1,0,300.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0.1961662917563846,0.0,0.7778746797223659,0.0,0.0,0.0126246526566502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.497493765293472,6.328998719675573,973
1,0,0,0,300.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0498664571877454,0.0,0.3029615082482324,0.0,0.0,0.0,0.0,0.2053809897879026,0.0,0.3948232521602515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,5.23877965383184,11.169416017159506,979
1,0,0,0,27.596,0,0,1,1,0,0,1,1,1,1,0,0,0,0.0,0.0,0.0,0.0538386247882733,0.892428247402137,0.0,0.0,0.0537331278095896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,3.293834863333656,5.644937934221065,1437
1,0,0,0,20.307,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,0.0333069242514074,0.0,0.7065233930248543,0.0,0.2580657008987831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4.372784053306949,12.105833487747432,943
1,1,1,0,26.31,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0685863781796326,0.4573367980060455,0.0737185719420433,0.0,0.0,0.0,0.233936115677644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,3.06133273063794,6.329389299745438,997
1,1,1,0,171.24200000000005,0,0,1,0,1,0,1,0,1,0,0,0,0,0.1376810090867598,0.0,0.1691579187585578,0.0223849632795319,0.0,0.0,0.318726401394133,0.0367567735778598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,4.234468757816218,5.099171064163698,1004
1,1,0,1,13.35,0,0,0,1,0,0,0,0,1,1,0,0,0,0.0375691854368803,0.2659574468085106,0.000384916579286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1874411011268764,0.0,0.0,0.0,0.0,0.0,0.0,0.0671546700999455,0.0,1,1,0,3.251033189667257,5.519879668345916,1004
1,1,1,0,24.914,0,0,0,1,0,0,0,0,1,1,0,0,0,0.0244517550335768,0.1318091345614335,0.0004252479136274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0873293840402094,0.0,0.0,0.0,0.0,0.0,0.0,0.0542132027664737,0.0,1,1,0,4.126263037790374,5.634886027091743,1004
1,1,0,0,3.1540000000000004,0,0,0,1,0,0,0,0,1,1,0,0,0,0.0244517550335768,0.1318091345614335,0.0004252479136274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0873293840402094,0.0,0.0,0.0,0.0,0.0,0.0,0.0542132027664737,0.0,1,1,0,3.0163189071623795,5.86913305790233,1004
1,1,0,1,6.7200000000000015,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0298613748575769,0.0,0.0,0.5920527914925939,0.0,0.0426108790142211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1033780647339325,0.0,0.0,1,1,0,2.1905355891854232,3.825615082687007,1007
1,1,1,0,2.809,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.8676454712296233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0342653567958544,0.0,0.067532117024722,0.0,0.0,0.0,1,1,0,1.87364662870024,3.303216973301952,1010
1,0,0,0,20.031,0,0,1,1,0,0,1,1,1,0,0,0,0,0.0,0.0,0.0404596887452757,0.1463616537833547,0.7009625375366807,0.0,0.0,0.0523401194322969,0.0362407371461846,0.0,0.0236352633562073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,3.578952974735332,7.275089213506494,1318
1,0,0,0,36.08900000000001,0,0,1,1,0,0,1,1,1,0,0,0,0,0.0,0.0,0.0404596887452757,0.1463616537833547,0.7009625375366807,0.0,0.0,0.0523401194322969,0.0362407371461846,0.0,0.0236352633562073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.9972810735438413,5.730447125240667,1318
1,0,0,0,0.8630000000000001,0,0,1,1,0,0,1,1,0,1,0,0,0,0.0003534214855888,0.0,0.0,0.06165986228749,0.8821217476083116,0.0,0.0,0.0558649686186094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.3161401011966838,3.174087642078067,1671
1,1,1,0,14.895,0,0,1,1,1,0,1,0,0,1,0,0,0,0.0,0.2182189862783534,0.0,0.3478017362083451,0.2561915429851582,0.0,0.0,0.0117558106972835,0.0,0.0,0.0,0.0,0.0,0.0,0.1660319238308596,0.0,0.0,0.0,0.0,0.0,1,1,0,2.21909478249502,6.646904668362441,565
1,0,0,0,47.674,0,0,1,1,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0342294789150073,0.0843342455087761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5496181458030389,0.0,0.0,0.0,0.0,0.0,1,1,0,4.527122154291721,8.688983993943939,589
1,1,0,0,4.6320000000000014,0,0,1,1,1,0,0,0,1,1,0,0,0,0.0540881764709352,0.0,0.0244246346629222,0.3093197090282653,0.0421649429796872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2280576515772769,0.0,0.0,0.0,0.0,0.0,1,0,1,2.0498839894375105,3.7121564310184296,827
1,0,0,0,4.126,0,0,1,1,1,0,0,0,1,1,0,0,0,0.0420810745013745,0.0,0.0,0.3172142293053387,0.0413922915689405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5993124046243462,0.0,0.0,0.0,0.0,0.0,0,0,0,5.623966963393827,12.862119919436056,827
1,1,1,0,9.786,0,0,1,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.5062881963735543,0.3072152914569198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1864965121695259,0.0,0.0,0.0,0.0,0.0,0,0,0,1.2438663679876127,6.92207229957693,289
1,0,0,0,6.928000000000001,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0,0.0,0.4777643409222357,0.0463220989536778,0.2048635574951364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0927809033072191,0.0,0.0,0.0,1,1,0,2.282994443229041,4.3620024828429536,1026
1,1,0,0,5.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.3434146604771673,0.3431339738745547,0.0,0.3134513656482779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.041480035392717,5.831360346862252,1032
1,1,1,0,30.721000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0322735614811616,0.3128576055273671,0.0,0.0,0.4578214401381841,0.0,0.0,0.0,0.0342653567958544,0.1627820360574328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.3619854362754933,6.222776644820004,1032
1,1,1,0,13.704,0,0,0,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0.0,0.8754791984317143,0.0,0.0,0.0,0.0,0.032558266172947,0.0,0.0533707253321716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.7231913019083219,7.175683267959468,1034
1,1,1,0,3.0890000000000004,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0675321170247219,0.9101209111518948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0223469718233833,0.0,0.0,0.0,0.0,0,0,0,-0.1803235541312814,7.346004403444822,1034
1,1,0,1,8.134,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4592591214162542,0.0722021660649819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.536867219599265,7.838622850616043,1034
1,1,0,0,5.809,0,0,0,1,0,0,0,1,1,1,0,0,0,0.0,0.0,0.0316223360938145,0.9329152937344176,0.0,0.0,0.0,0.0,0.0,0.0,0.0354623701717679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.9398920767297505,3.782142084573626,582
1,1,1,0,12.206,0,0,1,1,0,0,1,0,1,1,0,1,0,0.0476788450299324,0.0,0.0223585904057873,0.570108515376961,0.0,0.0,0.0,0.0724067668104061,0.0,0.0,0.0,0.2874472823769132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.1335793402461163,9.298199131502464,1264
1,1,1,0,13.572,0,0,0,1,0,0,0,1,1,0,0,0,1,0.0,0.037136184643669,0.0130371051291287,0.485857318542627,0.0,0.0,0.0,0.025713966286133,0.4382554253984421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,3.4219472725807525,4.8973396749092295,1726
1,0,0,0,5.928999999999999,0,0,1,1,0,0,0,0,1,1,0,0,0,0.0240231748907905,0.0,0.0127935091839737,0.0650178024248229,0.0,0.0163366822281594,0.0,0.0,0.5427460168156454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,2.275419424921276,3.356827433926215,431
1,0,0,0,6.976000000000001,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.2259701492537313,0.6771956009426553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0498664571877454,0.0,0.0,0.0,0.0,0.0,1,1,0,2.244214179667716,8.847968373452957,1576
1,0,0,0,4.338,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0744910491644645,0.1870619176994554,0.043960201967571,0.0,0.0256801518478543,0.5748508194077439,0.0,0.0,0.037087349733894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.762330658537243,4.972483342946678,1047
1,1,1,0,17.508000000000006,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0606013170679044,0.0342653567958544,0.303573356364029,0.0,0.0,0.3128576055273671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2887023642448451,0.0,0.0,0.0,0.0,0,0,0,0.3667242797917339,12.76147039001497,255
1,1,1,0,113.807,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.286798996582319,0.0990285704665219,0.5076182298769298,0.0,0.0,0.0,0.0,0.0232334966412444,0.0,0.0,0.0,0.0,0.0,0.0,0.0833207064329847,0.0,0.0,0.0,0.0,0,0,0,0.7016112589720747,9.963304978069049,686
1,1,1,0,8.856,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,0.0314025472619153,0.0694006834117333,0.1450308422827727,0.0978854175911955,0.0,0.0,0.0,0.0352134552232181,0.0,0.0,0.609423537765155,0.0,0.0,0.0,0.0116435164640098,0.0,0.0,0.0,0.0,0,0,0,2.306676710897299,9.178017263558411,731
1,0,0,0,30.144,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0130199610455666,0.0,0.065056384681231,0.9219236542732024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.89257511520533,9.08074408380511,1048
1,1,0,0,3.89,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,3.2321078936369187,3.6245275822229774,1050
1,1,1,0,2.132,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1411259851020188,0.0566123286192377,0.0,0.0817607686494655,0.0382543452445211,0.0,0.0,0.1933390910072331,0.0,0.0,0.0,0.0,0.0,0.0,0.1760498758501565,0.0,0.0,0.0,0.0,0,0,0,-0.1278333715098848,4.164445708234789,1052
1,1,1,0,10.395,0,0,1,1,0,0,0,0,0,1,0,0,0,0.0,0.0373610442846163,0.4372160741846995,0.3848643717233321,0.140558509807352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.2466494606637424,5.512964928940982,289
1,0,0,0,85.81800000000001,0,0,1,1,0,0,1,0,0,1,0,0,0,0.0003668007386606,0.0,0.1115959626622145,0.6666603425160003,0.1422554450937237,0.0,0.0,0.0791214489894007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,3.75835887388374,7.309761746214814,1053
1,1,0,1,66.175,0,0,1,1,0,0,1,0,0,0,0,0,0,0.0023572427901289,0.0,0.1917243730674724,0.6052647048449863,0.1589933809092724,0.0,0.0,0.0416602983881396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,2.1518784755693425,5.034110906279353,1237
1,0,0,0,300.0,0,0,1,1,0,0,0,1,0,1,0,0,0,0.0464213756548153,0.0,0.0432162673196737,0.506729487616627,0.0,0.0,0.3642788506245933,0.0,0.0,0.0,0.0393540187842905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.6331829664226585,7.224185145285394,1577
1,0,0,0,45.832,0,0,0,1,1,0,0,0,1,0,0,0,0,0.0,0.0221466170240081,0.0943959429965336,0.1998651945050711,0.3735396071382719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,3.175550700129828,11.954410888366146,1551
1,1,1,0,34.160000000000004,0,0,1,1,1,1,0,0,0,1,0,0,0,0.0139945461940033,0.144539193396761,0.2174521791888631,0.0,0.042323668051231,0.0,0.0,0.0,0.0,0.0,0.1952569222665964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,2.632320401676826,5.55544873248384,229
1,0,0,0,74.94200000000002,0,0,1,1,0,1,1,0,1,1,0,0,0,0.0179252092646294,0.0448731748705155,0.1655438347664214,0.3669887421327898,0.0760380918611571,0.0,0.0,0.0262134815809134,0.2065103144351439,0.0,0.0959071510884293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.458990372158181,12.423079682897242,449
1,0,0,0,3.08,0,0,0,1,1,1,0,0,1,1,0,0,0,0.0236777086383601,0.0665721083455344,0.622472090043924,0.0,0.0120047126647144,0.0,0.0,0.0,0.186533446193265,0.0,0.0887399341142019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4.2112383136936,10.920359384837294,1161
1,0,0,0,63.524,0,0,0,1,0,0,0,1,0,0,0,0,0,0.1094569950500577,0.0,0.2721972037167988,0.511618097683824,0.0256801518478543,0.0810475517014651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4.804389829182928,10.194427985760123,1073
1,0,0,0,1.659,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0217677059782322,0.0,0.0333771491666227,0.23945002366055,0.0,0.3857721226142278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.381488690589512,10.959107315701656,943
1,0,0,0,17.012999999999998,0,0,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.8038951958539489,0.0,0.1658900826755052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4.535680762668253,6.1981087293563215,958
1,1,0,0,9.991,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.201036381301954,0.1760498758501565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.100942904006392,5.683294012228864,622
1,1,0,0,1.398,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.055144855144855,0.237267995162732,0.0,0.3397497239602502,0.0,0.0,0.3678374257321626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.3994470357826014,5.030196062081471,1007
1,1,1,0,0.012,0,0,0,1,0,0,1,0,0,0,0,0,0,0.4081221233887874,0.0,0.0,0.037087349733894,0.0,0.0,0.1344734328284144,0.0351148163310878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0256801518478543,0.0,1,0,1,1.4422019930581866,9.441005882291291,1080
1,1,0,0,5.6930000000000005,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.3598927388401073,0.237267995162732,0.0,0.3397497239602502,0.0,0.0,0.0630895420369103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.0478218672993744,3.3446270301737613,1007
1,0,0,0,300.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.3845825394029643,0.0,0.1852806643929568,0.0,0.0,0.0667755485458398,0.0,0.0,0.0,0.0,0.0,0.0,0.0319119978223624,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,3.303878519138126,7.887300958565839,720
1,0,0,0,34.548,0,0,1,1,0,0,1,0,0,0,0,0,0,0.2159026107653782,0.0370602236382118,0.035089132968041,0.0,0.0,0.03934743262341,0.0,0.0775481615550541,0.1350383061017032,0.0,0.0,0.1007549649170654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.3075216799544949,8.42614925822645,265
1,1,1,0,9.578,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0223469718233833,0.945379466695455,0.0,0.0,0.0322735614811616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.8424525835435728,8.14059684169887,1087
1,0,0,0,6.785,0,0,1,1,0,0,0,1,0,0,0,0,0,0.0562197756970881,0.0,0.0,0.5569571629454334,0.0,0.0,0.0,0.0,0.0,0.0,0.0143979147374557,0.3724251466200227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,4.398871460612655,5.677109903240366,372
1,1,1,0,11.285,0,1,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0548259631588122,0.0,0.0,0.0,0.9451740368411876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-3.963316299815697,11.950919600606923,133
1,1,0,0,31.557,0,0,0,1,0,0,1,1,1,1,0,0,1,0.0,0.0,0.0,0.9596901575748388,0.0025335810050923,0.0,0.0,0.0377762614200689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0168571170664228,7.436976658511549,406
1,1,1,0,2.161,0,0,1,1,0,0,1,1,0,1,0,0,0,0.0,0.0,0.0,0.5546127316509513,0.3769394289544946,0.0,0.0,0.0185144349083979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-0.9088187170354542,4.115714587958293,1576
1,0,0,0,300.0,0,0,0,1,0,0,0,0,1,1,0,1,1,0.1027690386811128,0.0032939321006414,0.2669070716861482,0.0512489834810535,0.0,0.0182110909404545,0.0,0.0,0.0,0.0,0.0,0.0814693730028995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.832101348511433,9.045233980236215,416
1,1,1,0,2.162,0,0,0,1,1,0,1,0,1,0,0,0,0,0.0,0.3366512925024135,0.1402177410704708,0.1484661589617074,0.3524616539740428,0.0,0.0,0.0222031534913653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.595612186143493,4.8078334404399605,777
1,1,0,1,35.82100000000001,0,0,0,1,0,0,1,0,0,0,0,0,1,0.0,0.0360669733304451,0.0404439404171816,0.8971126033716027,0.0,0.0,0.0,0.0263764828807705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,5.703782474656201,8.322491799712704,915
1,1,1,0,163.5,0,1,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0424944375019048,0.3533176872199703,0.0432015605474107,0.0,0.0,0.0,0.2333262214636229,0.0,0.055887104148252,0.0,0.0,0.0,0.0,0.0762656588131305,0.0,0.0,0.0,0.0,1,1,0,5.403793875478383,9.756981147317118,1089
1,1,1,0,11.487,0,1,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0424944375019048,0.3533176872199703,0.0432015605474107,0.0,0.0,0.0,0.2333262214636229,0.0,0.055887104148252,0.0,0.0,0.0,0.0,0.0762656588131305,0.0,0.0,0.0,0.0,1,1,0,5.096812990337308,7.89740650371696,1089
1,1,1,0,11.895,0,1,0,1,0,0,1,1,1,0,0,0,0,0.0,0.0,0.1769000435540069,0.356315331010453,0.0,0.0,0.0,0.0325511759581881,0.0,0.0,0.0154126742160277,0.0225391986062717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,2.1184218413207203,4.648938236620308,1091
1,1,0,1,2.76,0,0,1,1,0,0,1,0,0,0,0,0,0,0.0807062343483716,0.0,0.0,0.3291102477409597,0.0,0.0,0.2637474039531149,0.032763618629068,0.0,0.0,0.0,0.0,0.0,0.0,0.2936724953284855,0.0,0.0,0.0,0.0,0.0,1,1,0,3.921141307072674,8.137622704903402,1103
1,0,0,0,3.1620000000000004,0,0,1,1,0,0,0,0,0,1,0,0,0,0.0466449468522723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2719781485503668,0.0186329680455456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.915931203350436,9.419506370855364,124
1,1,0,0,2.8760000000000003,0,0,0,1,0,0,1,1,1,0,0,0,0,0.0,0.0,0.0318608276723754,0.6289994878404314,0.0,0.0,0.0,0.0357273510094045,0.0,0.0,0.0569510184096037,0.0,0.0,0.0993139313030803,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,-0.2497442331113887,4.259392790345599,1105
1,1,1,0,5.019,0,0,0,1,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0256801518478543,0.0,0.0919833265101045,0.0,0.1094569950500577,0.2023087324922153,0.0,0.0,0.0,0.0,0.0,0.0,0.2110486682298061,0.0,0.0,0.0,0.0,0.0,1,0,0,-0.244622582991334,6.548538535978838,1105
1,0,0,0,25.927000000000003,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,0.1614844260509692,0.0,0.0,0.0,0.0,0.0,0.2816488782400349,0.0,0.0,0.1776029187540841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,3.462700049256097,4.432386994012831,1108
1,1,1,0,67.857,0,0,0,1,0,0,1,0,0,1,0,0,0,0.0,0.0,0.0262528773534055,0.6037147187327597,0.2759976410458029,0.0,0.0,0.0581368066608749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,2.0569402763333224,8.169349989718743,713
1,1,1,0,24.921000000000006,0,0,0,1,0,0,1,0,0,1,0,0,1,0.0,0.0,0.0267749738070907,0.566575260958984,0.2846813519421557,0.0,0.0,0.0809134534542303,0.0,0.0,0.0,0.0,0.0,0.0,0.0410549598375392,0.0,0.0,0.0,0.0,0.0,1,0,0,1.1193948278506385,6.461852477500572,1444
1,1,1,0,18.159,0,0,1,0,0,0,1,1,0,0,0,0,0,0.0,0.0,0.6065043722336178,0.2523696426643635,0.0,0.0,0.0,0.1411259851020188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.211565694606877,6.22583286436262,1111
1,0,0,0,1.481,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.3595221258699618,0.0776049226493976,0.5147381741039859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0351148163310878,0.0,0,0,0,-1.3586791940869172,5.705168180788504,1117
1,0,0,0,13.951,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0867585757823216,0.9132414242176784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.4504421809436427,5.480167979131839,1117
1,1,1,0,20.031,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0.4941283493218656,0.5058716506781343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,5.23207072072911,7.636810962609525,1120
1,1,1,0,47.261,0,0,0,1,0,0,1,1,1,0,0,0,0,0.0,0.0,0.0,0.226386848160572,0.734318427545674,0.0,0.0,0.0392947242937539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,2.622564931744989,4.613396258885302,246
1,1,1,0,21.379,0,0,0,1,0,0,0,1,0,0,0,0,0,0.4557926931737975,0.0,0.3896077706449771,0.0705004537357576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.5021733846867185,6.309896459806678,952
1,0,0,0,0.228,0,1,0,1,0,0,0,0,1,1,0,1,1,0.0,0.0,0.038281089817037,0.6428364671402554,0.0,0.0,0.0,0.0,0.0157876328199437,0.0,0.0,0.3030948102227638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,2.246226359324661,9.75863794993822,1570
1,1,0,0,1.278,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.7320311267679689,0.2679688732320311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.959534985242103,5.859660233651844,1133
1,1,1,0,4.243,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0820380660921854,0.0,0.0,0.0,0.1074602024106734,0.0,0.0,0.0,0.0,0.6565371846840803,0.0,0.0,0.1169185614703855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,2.748616162848872,4.183377505579922,1133
1,0,0,0,203.817,0,0,0,1,0,0,0,1,1,1,0,0,1,0.0,0.0,0.2176795925381996,0.7823204074618004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,3.547517482374225,6.483763099710062,1133
