scholarly_articles,click,organic_click_3p,organic_click_1p,time_elapsed,n_direct_answer,n_featured_snippet,n_knowledge_panel_rhs,n_people_also_ask,n_top_stories,n_twitter_cards,n_videos,n_images,n_ad,n_local_results,n_map_results,Reference,News and Media,Business,Shopping,Information Technology,Education,Entertainment,Streaming Media and Download,Health and Wellness,Government and Legal Organizations,Social Networking,Finance and Banking,Sports,Society and Lifestyles,Newsgroups and Message Boards,Arts and Culture,Travel,Real Estate,click_prev_1,organic_click_3p_prev_1,organic_click_1p_prev_1,log_time_elapsed_prev_1,log_time_prev_1,user_id
1,0,0,0,14.526000000000002,0,1,1,1,0,0,0,0,0,0,0,0.0560970684876186,0.0,0.0,0.0,0.0,0.3674884201895602,0.0,0.0,0.5375724311789074,0.0388420801439138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.2445135770504021,3.3504653332553818,1360
1,0,0,0,106.645,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.8372179639425672,0.0,0.0,0.0,0.1627820360574328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,3.0281994636914926,3.518209750060429,1549
1,1,1,0,4.138999999999999,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0342653567958544,0.0,0.0,0.6223199827269783,0.3434146604771673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.087781665954837,2.937414364229476,1549
1,1,1,0,10.313,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.6773669437547231,0.0,0.0,0.210315232646011,0.0628306164309619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.92030805090715,5.585186608742792,1549
1,1,1,0,6.2730000000000015,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.6773669437547231,0.0,0.0,0.210315232646011,0.0628306164309619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.8190503294639584,4.3714332220879735,1549
1,0,0,0,17.612000000000005,0,0,1,1,0,0,1,0,0,0,0,0.2477681712771751,0.0,0.0,0.0,0.0560970684876186,0.5881625884930031,0.0,0.1079721717422031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.2873699271875654,7.513621409830396,1549
1,1,1,0,3.722,0,0,0,1,0,0,0,0,0,0,0,0.0352300648742288,0.0,0.0,0.0,0.1921773818151821,0.4693629833896048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3032295699209841,0.0,0.0,0.0,0.0,1,1,0,3.403261915711034,4.9089199784687,1619
1,1,1,0,9.505,0,0,0,1,0,0,0,0,0,0,0,0.0352300648742288,0.0,0.0,0.0,0.1921773818151821,0.4693629833896048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3032295699209841,0.0,0.0,0.0,0.0,1,1,0,1.314261158220059,4.246579121748519,1619
1,0,0,0,2.402,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.3093526331801516,0.0,0.0,0.6098025715337934,0.0489327974636926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.9884253296333544,7.9203524215305405,1666
1,0,0,0,3.606,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.2023087324922153,0.0,0.0,0.6757663726475369,0.0,0.0,0.0,0.0962447430123933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,3.4097275626655303,8.184426440993406,1709
1,1,1,0,12.49,0,1,0,0,0,0,0,0,0,0,0,0.2066069307999569,0.0,0.0,0.0,0.0,0.7367807405808054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0223469718233833,0.0,0.0,0,0,0,3.711276751555975,8.003250046560607,1713
1,0,0,0,211.775,0,0,0,1,0,0,0,0,0,0,0,0.0,0.1094569950500577,0.0,0.0,0.0,0.8534556552160483,0.0,0.0,0.0,0.037087349733894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.7530186409116244,4.1441976533479625,1724
1,1,1,0,5.772,0,0,0,1,0,0,0,0,0,0,0,0.0,0.1094569950500577,0.0,0.0,0.0,0.8534556552160483,0.0,0.0,0.0,0.037087349733894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.720571481655882,4.27957854046309,1724
1,1,1,0,5.479,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.1482677326096886,3.3927619028410536,1724
1,1,1,0,12.592,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.146048235173818,3.141692358997525,1724
1,1,1,0,10.679,0,0,0,0,0,0,0,0,0,0,0,0.0223469718233833,0.0,0.0,0.0,0.0,0.907125121450934,0.0,0.0,0.0,0.0705279067256828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,3.1938861681645947,4.765390976786879,1724
1,0,0,0,24.798,0,1,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5109058491796069,0.0,0.0,0.3947705333930269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,-0.1427163022015951,6.849728841459789,57
1,0,0,0,5.631,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0800442621181042,0.3471229623232215,0.0,0.0,0.3262549929828349,0.2465777825758394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.8467262684882461,6.474686675772882,1463
1,0,0,0,1.3390000000000002,0,0,1,1,0,0,0,0,0,0,0,0.0514530011111738,0.0,0.0575550407744316,0.0,0.0,0.3638623651053733,0.0,0.0,0.0530287335756569,0.3940712281296496,0.0,0.0800296313037145,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.2742448573112677,5.374894074578399,372
1,0,0,0,5.004,0,0,1,0,0,0,0,0,0,0,0,0.2125392625803173,0.0815293182321738,0.038962816218541,0.0,0.0597442881905978,0.5610410937479636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0461832210304064,0.0,1,1,0,1.778167515708588,6.729587483365163,169
1,0,0,0,300.0,0,0,1,1,1,0,0,0,0,0,0,0.0386966990764728,0.0432015605474107,0.0252369776585692,0.0,0.0,0.3533176872199703,0.0,0.0,0.3256606418970405,0.1838337041665397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.3026409761226372,11.342947503578886,1171
1,0,0,0,4.891,0,0,0,1,0,0,0,0,0,0,0,0.0,0.038700112893421,0.0,0.0,0.0,0.3595221258699618,0.0,0.0,0.6017777612366172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.449279472144849,4.012302635218484,1453
1,0,0,0,4.3340000000000005,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0319119978223624,0.0,0.0,0.0667755485458398,0.4182078256181983,0.0,0.0,0.2794634898777213,0.2036411381358781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.6429059641231986,5.085526292937882,288
1,1,1,0,2.446,0,1,0,1,0,0,0,0,0,0,0,0.0,0.0380648611482485,0.0,0.0,0.0,0.6217578975514727,0.0,0.0,0.214472159619033,0.013363128207087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.9170904120447192,5.669453245332575,288
1,1,1,0,6.363,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5417589448299622,0.0,0.0,0.2697194040764097,0.1240640357722891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.6825024832911055,7.653263383809978,288
1,1,1,0,5.8900000000000015,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1017974738205764,0.0,0.0,0.493285112814423,0.0,0.0,0.0,0.0877415524128251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0598714603516792,5.401482975158794,1328
1,0,0,0,24.953000000000007,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.30028244393137,8.283425402224522,1612
1,1,1,0,32.585,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.103285074497252,0.0,0.2944037118364409,0.3595221258699618,0.0,0.1094569950500577,0.0568685101790166,0.0393762328333766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.9945642495467344,6.939898118362922,908
1,1,1,0,0.297,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.3595221258699618,0.0,0.0,0.4010817919039287,0.2393960822261094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.1232191640257234,5.199474453985057,462
1,0,0,0,97.075,0,1,1,0,1,1,0,0,0,0,0,0.2176853694053137,0.1266181984990158,0.0,0.0,0.0,0.4371416227057186,0.0,0.0,0.0,0.0489019986451671,0.1394571067384265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.942278752819901,7.618074178050402,731
1,0,0,0,300.0,0,1,0,1,0,0,0,0,1,0,0,0.0309213671128106,0.0,0.0,0.0,0.0,0.905652485659656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.8927577979261616,5.832509846428739,571
1,1,1,0,25.764000000000006,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0944576856285108,0.0,0.0,0.0,0.5431018118158234,0.0,0.0,0.0398008900887979,0.0147574754100664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.8057212282756563,6.310754292305705,571
1,1,1,0,6.591,0,0,0,0,0,0,0,0,0,0,0,0.0952499190327108,0.0,0.0,0.0,0.0,0.5533088632192594,0.0,0.0,0.0,0.3514412177480298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.908059924924216,7.272672660510711,592
1,0,0,0,12.505,0,1,0,0,0,0,0,0,0,0,0,0.1614357251795274,0.0,0.0,0.0,0.0,0.5542225213487865,0.0,0.0,0.0437596092693559,0.2405821442023303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.534331533115523,5.687741164728624,592
1,0,0,0,2.776,0,1,0,0,0,0,0,0,0,0,0,0.1614357251795274,0.0,0.0,0.0,0.0,0.5542225213487865,0.0,0.0,0.0437596092693559,0.2405821442023303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.462064407539368,4.523916745673498,592
1,0,0,0,10.615,0,1,0,0,0,0,0,0,0,0,0,0.1614357251795274,0.0,0.0,0.0,0.0,0.5542225213487865,0.0,0.0,0.0437596092693559,0.2405821442023303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.021011042644558,4.799815492470878,592
1,1,0,1,300.0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0596241890721393,0.0,0.0,0.3748740520761522,0.0,0.0,0.4114475614714252,0.1540541973802832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.352996075718376,7.331051136872739,592
1,1,1,0,114.134,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.4397029593639576,0.0,0.0,0.2358712455830387,0.3244257950530035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.7879187698421173,3.376392262743184,592
1,1,1,0,54.44600000000001,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.02469960743136,0.5500912811578985,0.0,0.0,0.0746417363704702,0.3505673750402711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.2235418856535927,7.864669969768791,592
1,0,0,0,6.605,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0606013170679044,0.0,0.0,0.646329482888913,0.0,0.0,0.1760498758501565,0.1170193241930259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.338820585576141,4.283531387924783,592
1,0,0,0,150.32000000000005,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0606013170679044,0.0,0.0,0.646329482888913,0.0,0.0,0.1760498758501565,0.1170193241930259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.887826937974289,6.51484157145596,592
1,0,0,0,29.06,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.7470445903905981,0.0,0.0398956729409545,0.1109009207177199,0.1021588159507274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.6270813476066956,9.080471635060192,592
1,0,0,0,5.647,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0314025472619153,0.0,0.0,0.3567276116091241,0.0,0.0,0.5139844235377651,0.0978854175911955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.6524974018945475,9.020401638007986,592
0,0,0,0,26.021,0,0,0,0,0,0,0,0,0,0,0,0.0974271201413427,0.7252098056537103,0.0,0.0,0.1443518109540636,0.0,0.0,0.0,0.0,0.0,0.0330112632508833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-0.0242926925690445,7.059259316682764,616
0,0,0,0,9.293,0,0,0,1,0,0,0,0,0,0,0,0.0735497395918633,0.0,0.0,0.0,0.0,0.9264502604081366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.203979489239924,2.778384394836358,619
0,0,0,0,3.814,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4.581502298187889,11.190799045280045,1395
0,1,1,0,77.35300000000002,0,0,1,1,0,0,1,0,0,0,0,0.1633630963407555,0.0,0.0,0.0,0.0,0.8016808071826411,0.0,0.0349560964766033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.570243013614899,11.13192878822814,690
0,1,1,0,7.396000000000001,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.81992601590106,0.0,0.0,0.0,0.1800739840989399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.7239235502585,7.3510998165092065,695
0,0,0,0,6.1690000000000005,0,0,0,0,0,0,0,0,0,0,0,0.5330940812720849,0.0,0.0,0.0,0.0,0.3225541077738515,0.0,0.0,0.0,0.1443518109540636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.5503246479415935,6.846719947836171,759
0,1,1,0,12.451,0,0,0,0,0,0,0,0,0,0,0,0.0506183745583038,0.0,0.0312555212014134,0.0,0.0350485865724381,0.216491828621908,0.0,0.0,0.1665028710247349,0.5000828180212015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.9497598722100609,3.394877452917336,759
0,1,1,0,10.873,0,0,1,1,0,0,1,0,0,0,0,0.5463784585852997,0.2431358232595933,0.0,0.0,0.0,0.0736673516613574,0.0417297195447238,0.02437717495628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0707114719927456,0.0,0.0,1,1,0,2.1848145572595383,3.569307318973092,761
0,0,0,0,35.811,0,0,1,1,0,0,0,0,0,0,0,0.0986776094059532,0.0,0.0,0.0,0.0,0.9013223905940468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.022077224290265,6.109978426743942,764
0,0,0,0,73.699,0,0,0,1,0,0,0,0,0,0,0,0.0600609256772249,0.0,0.0,0.0,0.0,0.1106357889220085,0.0,0.0,0.0391693144223525,0.7901339709784141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.66116821520208,3.5453843019746527,777
0,1,1,0,16.230999999999998,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0141515598454156,9.334802008849403e-05,0.3607838744406902,0.0884192446278213,0.0,0.0,0.4584383498559326,8.712481874926109e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.013835784581842,6.153910723959347,784
0,0,0,0,39.011,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.2106804920830002,0.0,0.0,0.0378727313947521,0.0,0.0,0.0,0.7514467765222477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.459246903007423,9.486101041037005,802
0,0,0,0,300.0,0,0,0,0,0,0,0,0,0,0,0,0.4234829941913566,0.0,0.0,0.0,0.0,0.3561757936652905,0.0,0.0,0.0,0.2203412121433529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.4358914603022708,5.635721311851028,592
0,1,1,0,7.615,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5643496024734984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1.5351453078522457,7.245060026113148,802
0,1,1,0,5.3180000000000005,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.6869371209502563,0.0,0.0,0.2084152971121515,0.1046475819375922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,3.4789914091021754,5.9628644351759945,830
0,1,1,0,16.484,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.6869371209502563,0.0,0.0,0.2084152971121515,0.1046475819375922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.671097292820828,3.1564896524321053,830
0,0,0,0,28.657,0,0,1,1,0,1,0,0,0,0,0,0.1235333650695864,0.0,0.0,0.0,0.0,0.784996219652208,0.0,0.0,0.0,0.0,0.0914704152782055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.8500283773520307,6.098218092049822,841
0,1,1,0,12.325,0,0,0,0,0,0,0,0,1,0,0,0.0494872071683039,0.0,0.0305570549498002,0.511254453200907,0.0,0.1275234805138724,0.0,0.0,0.0,0.0,0.0342653567958544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,5.480576421388785,11.002805408899466,853
0,0,0,0,300.0,0,0,1,1,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,5.3380956165564495,8.605679413620127,1612
0,0,0,0,2.6060000000000003,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9728782469127716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.182110939526172,5.792797121537923,900
0,1,1,0,12.732,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.2283580130538022,0.1716205090266922,0.0,0.0,0.5643502332740702,0.0356712446454353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.8330613485851608,4.350394058649106,908
0,0,0,0,3.2060000000000004,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,2.782229599276462,5.297006507747936,936
0,1,1,0,29.756,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0312555212014134,0.0350485865724381,0.0,0.0,0.1020870141342756,0.0,0.0,0.780990503533569,0.0506183745583038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,3.645658751659373,7.033221611263731,948
0,1,1,0,42.494,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.900684628975265,0.0680598498233214,0.0,0.0312555212014134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.241347783522856,8.770218910159562,952
0,1,1,0,9.942,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.9278599823321556,0.0721400176678444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-2.120263536200091,8.077814359144513,952
0,1,1,0,10.073,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.3111077435975148,0.6888922564024852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.9744976059072257,5.373795827723942,952
0,1,1,0,7.122000000000001,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.8567469081272086,0.0741773409893992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.7291745940364338,6.163180058114712,952
0,1,1,0,15.526000000000002,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.8490503533568904,0.0818738957597173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,3.3435329574676174,7.467640173562261,952
0,1,1,0,25.152,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.8490503533568904,0.0818738957597173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.7425160379834885,4.407182554555,952
0,1,1,0,17.168000000000006,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.2307696554770318,0.304869699646643,0.0,0.0,0.3200088339222616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,3.050220458838061,8.996467093595491,952
0,1,1,0,19.671000000000006,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.964951413427562,0.0350485865724381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.213427963096691,5.279307824676455,952
0,1,1,0,10.137,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6072714222614841,0.0818738957597173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,2.7899373605743945,10.151790378268846,958
0,0,0,0,2.728,0,0,0,1,0,0,0,0,0,0,0,0.02469960743136,0.0,0.0,0.0,0.3457945040390421,0.5548641521591274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4.652750094283718,8.466111032632734,979
0,0,0,0,11.909,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1020870141342756,0.0,0.0,0.0,0.6827904151943464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,2.875934710098395,8.644497687095953,979
0,1,1,0,17.987000000000005,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0350485865724381,0.0,0.0,0.8345130300353357,0.1304383833922261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.94218894825346,6.769866980239983,986
0,1,1,0,34.45,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1365558745583038,0.0,0.0,0.0,0.0350485865724381,0.0,0.0,0.2464388250883391,0.0312555212014134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.669378670453941,4.038197401599099,997
0,1,1,0,16.726000000000006,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0663041077738515,0.0,0.0,0.0330112632508833,0.7135103798586573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,3.206843728644362,3.8640295238228672,997
0,1,1,0,14.937,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0642667844522968,0.0,0.0,0.0,0.0,0.0,0.3591375883392226,0.3108546819787985,0.0,0.0506183745583038,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.377001314208298,4.423120592208844,1007
0,0,0,0,7.598000000000001,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.2328069787985865,0.0,0.0,0.1443518109540636,0.0,0.0,0.0,0.5000828180212016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.2377943528014468,4.89254221037994,1032
0,1,1,0,7.225,0,0,1,1,0,0,0,0,0,0,0,0.0816453240201785,0.0,0.0978213869948445,0.0,0.0,0.2010310992848827,0.0,0.0,0.0,0.0351904207550307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.923484109346367,6.021969503546191,1032
0,1,1,0,8.453000000000001,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.6616507838810348,4.184170031492801,1047
0,0,0,0,9.869,0,0,1,1,0,0,0,0,0,0,0,0.3885846753884104,0.0,0.0,0.0,0.0,0.2158437834975655,0.0,0.0,0.2906071211788559,0.104964419935168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4.329232214160064,4.521016539974663,1047
0,1,1,0,12.992,0,0,0,0,0,0,0,0,0,0,0,0.0974271201413427,0.0690757508833922,0.5000828180212015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3334143109540635,0.0,0.0,0.0,0.0,0,0,0,3.042234107205411,7.391375159889638,1050
0,1,1,0,24.321,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.3438659452296819,0.0,0.0,0.0312555212014134,0.0,0.0,0.0,0.4056757950530035,0.0,0.0,0.0,0.0,0.0,0.0391287544169611,0.0,0.0,0,0,0,1.227884624372249,6.800626534261662,1052
0,0,0,0,4.599,0,0,1,1,0,0,1,0,0,0,0,0.1831437021348038,0.0,0.5203988066794952,0.0592010951686017,0.0,0.0,0.0409913342201443,0.113946610530666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0823184512662886,0.0,0.0,0,0,0,0.2715526905218972,2.958393787898624,1053
0,1,1,0,16.971,0,0,1,1,1,0,0,1,0,0,0,0.0437615007471626,0.0349560964766033,0.0,0.0,0.0,0.0,0.0,0.0,0.1830548454423079,0.7126634804193992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.312634428847048,10.677814547864372,1088
0,1,1,0,55.033,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.8628643992932864,0.0,0.0330112632508833,0.1041243374558303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.552876776227268,8.481824218777273,1089
0,1,1,0,11.749,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.2177077532837629,0.0,0.0,0.5588129319663272,0.0,0.0,0.0415866880670836,0.1818926266828261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.9951320934819585,9.956442033888276,1103
0,1,1,0,8.115,0,0,0,1,0,0,0,0,0,0,0,0.0,0.3635697996780541,0.0828843230191378,0.0,0.1461332945805759,0.2809258182793777,0.0,0.0,0.0,0.0565585315685923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1.451379607775825,8.16829478878982,1103
